airline,source,destination,total_stops,route_interaction,month,day,duration_to_minutes,dep_sin,dep_cos,arrival_sin,arrival_cos,duration_times_stops,price
SpiceJet,Kolkata,Banglore,0,Kolkata_Banglore,6,3,145,0.7071067811865476,-0.7071067811865475,0.15212338618991708,-0.9883615104677607,0.0,3841
Air India,Banglore,Delhi,1,Banglore_Delhi,3,5,325,0.9762960071199334,-0.2164396139381028,-0.06540312923014287,-0.9978589232386035,0.0,5118
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,5,6,180,0.9537169507482269,-0.30070579950427295,0.4617486132350339,-0.8870108331782217,0.0,5198
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,5,635,0.021814885034560774,-0.9997620270799091,-0.38268343236508956,0.9238795325112868,0.0,6674
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,3,1425,-0.9469301294951057,0.3214394653031615,0.0,1.0,0.0,15554
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,2,1280,0.08715574274765864,-0.9961946980917455,0.0,1.0,0.0,17261
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,6,640,0.4226182617406995,-0.9063077870366499,-0.7071067811865477,0.7071067811865474,0.0,7005
Air Asia,Kolkata,Banglore,0,Kolkata_Banglore,3,3,155,0.4226182617406995,-0.9063077870366499,-0.23768589232617313,-0.9713420698132614,0.0,4082
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,2,590,0.8064446042674828,-0.5913096483635821,-0.9978589232386036,0.06540312923014237,0.0,10844
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,0,1620,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,16079
Air India,Delhi,Cochin,0,Delhi_Cochin,6,3,185,-0.9997620270799091,0.021814885034561356,-0.6755902076156605,0.7372773368101239,0.0,6094
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,0,810,0.9238795325112867,-0.3826834323650897,-0.7071067811865477,0.7071067811865474,0.0,6093
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,1,390,0.9978589232386035,0.06540312923014305,-0.06540312923014287,-0.9978589232386035,0.0,17524
IndiGo,Banglore,Delhi,0,Banglore_Delhi,4,2,170,-0.25881904510252035,-0.9659258262890684,-0.8433914458128855,-0.5372996083468242,0.0,4423
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,5,570,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,6316
Jet Airways,Mumbai,Hyderabad,0,Mumbai_Hyderabad,4,0,90,-0.9153114791194472,0.402746689858737,-0.6915130557822692,0.7223639620597557,0.0,5678
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,0,520,-0.8968727415326885,0.442288690219001,0.0,1.0,0.0,10262
Air India,Kolkata,Banglore,2,Kolkata_Banglore,5,3,1700,0.6259234721840592,-0.7798844830928816,0.0,1.0,0.0,11542
SpiceJet,Kolkata,Banglore,0,Kolkata_Banglore,4,5,150,-0.6915130557822693,-0.7223639620597556,-0.9883615104677607,-0.15212338618991714,0.0,3873
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,1,1485,-0.9978589232386036,0.06540312923014237,0.0,1.0,0.0,16079
IndiGo,Chennai,Kolkata,0,Chennai_Kolkata,5,1,140,0.8767267557075078,-0.48098876891938747,0.4422886902190013,-0.8968727415326883,0.0,3850
Air India,Delhi,Cochin,3,Delhi_Cochin,6,3,1585,0.9807852804032304,0.19509032201612833,0.0,1.0,0.0,11543
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,2,590,0.8064446042674828,-0.5913096483635821,-0.9978589232386036,0.06540312923014237,0.0,9899
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,2,515,0.9153114791194472,-0.40274668985873713,-0.8870108331782215,-0.46174861323503436,0.0,6442
SpiceJet,Kolkata,Banglore,1,Kolkata_Banglore,6,6,435,0.19509032201612816,-0.9807852804032304,-0.9914448613738104,0.13052619222005213,0.0,9946
IndiGo,Banglore,Delhi,0,Banglore_Delhi,4,0,170,-0.46174861323503363,0.8870108331782218,0.0,1.0,0.0,3943
IndiGo,Chennai,Kolkata,0,Chennai_Kolkata,3,5,135,-0.34202014332566866,-0.9396926207859084,-0.8064446042674827,-0.5913096483635822,0.0,6297
Air India,Delhi,Cochin,1,Delhi_Cochin,6,5,1640,0.9997620270799091,-0.021814885034561256,0.0,1.0,0.0,7480
Air India,Delhi,Cochin,2,Delhi_Cochin,3,6,2295,0.9659258262890683,0.25881904510252074,0.0,1.0,0.0,10283
Air India,Delhi,Cochin,1,Delhi_Cochin,5,1,1255,-0.13052619222005132,-0.9914448613738105,0.0,1.0,0.0,7480
Air India,Kolkata,Banglore,2,Kolkata_Banglore,6,6,955,0.6259234721840592,-0.7798844830928816,0.0,1.0,0.0,11668
IndiGo,Banglore,Delhi,0,Banglore_Delhi,6,5,175,-0.9713420698132614,0.23768589232617307,-0.5372996083468242,0.8433914458128855,0.0,4823
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,1,795,1.0,6.123233995736766e-17,-0.9469301294951057,0.3214394653031615,0.0,8266
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,2,1295,-0.8064446042674829,0.591309648363582,0.0,1.0,0.0,12692
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,0,730,0.9600498543859287,-0.2798290140309919,-0.9469301294951057,0.3214394653031615,0.0,15058
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,3,1045,-0.953716950748227,0.3007057995042726,0.0,1.0,0.0,12819
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,3,3,1950,0.4226182617406995,-0.9063077870366499,0.0,1.0,0.0,9254
IndiGo,Delhi,Cochin,1,Delhi_Cochin,3,6,265,0.9153114791194472,-0.40274668985873713,1.2246467991473532e-16,-1.0,0.0,8258
Air Asia,Kolkata,Banglore,0,Kolkata_Banglore,4,0,150,-0.8767267557075079,0.48098876891938736,-0.40274668985873824,0.9153114791194467,0.0,3807
Vistara,Kolkata,Banglore,1,Kolkata_Banglore,3,6,355,-0.9659258262890683,-0.25881904510252063,-0.27982901403099325,0.9600498543859284,0.0,14360
Air India,Kolkata,Banglore,1,Kolkata_Banglore,5,6,545,0.6259234721840592,-0.7798844830928816,-0.9914448613738104,0.13052619222005213,0.0,8576
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,3,6,520,-0.4809887689193874,-0.8767267557075078,-0.36243803828370186,0.9320078692827984,0.0,14231
SpiceJet,Mumbai,Hyderabad,0,Mumbai_Hyderabad,3,6,85,-0.32143946530316186,0.9469301294951056,0.0,1.0,0.0,2227
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,3,765,0.5555702330196022,-0.8314696123025453,-0.38268343236508956,0.9238795325112868,0.0,9646
Air India,Kolkata,Banglore,2,Kolkata_Banglore,6,6,1700,0.6259234721840592,-0.7798844830928816,0.0,1.0,0.0,11542
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,0,910,0.4226182617406995,-0.9063077870366499,0.0,1.0,0.0,6795
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,0,845,0.15212338618991708,-0.9883615104677607,0.0,1.0,0.0,5684
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,6,1505,0.13052619222005157,-0.9914448613738104,0.0,1.0,0.0,10262
Air India,Chennai,Kolkata,0,Chennai_Kolkata,3,4,135,0.08715574274765864,-0.9961946980917455,-0.4809887689193874,-0.8767267557075078,0.0,7082
IndiGo,Banglore,Delhi,0,Banglore_Delhi,4,5,165,0.3826834323650898,0.9238795325112867,0.8968727415326884,0.44228869021900125,0.0,4591
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,3,385,0.5555702330196022,-0.8314696123025453,-0.8870108331782215,-0.46174861323503436,0.0,7242
IndiGo,Delhi,Cochin,1,Delhi_Cochin,3,6,275,0.9940563382223196,0.10886687485196474,0.4617486132350339,-0.8870108331782217,0.0,13753
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,3,6,1575,-0.6755902076156605,0.7372773368101239,0.0,1.0,0.0,13759
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,6,295,0.9762960071199334,0.2164396139381029,0.48098876891938763,-0.8767267557075077,0.0,6496
Air India,Banglore,Delhi,0,Banglore_Delhi,4,4,170,-0.6915130557822692,0.7223639620597557,-0.0218148850345609,0.9997620270799091,0.0,5911
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,3,4,155,-0.7660444431189779,-0.6427876096865395,-0.9997620270799091,-0.021814885034560836,0.0,4148
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,0,330,0.9600498543859287,-0.2798290140309919,-0.15212338618991642,-0.9883615104677608,0.0,14924
Jet Airways,Kolkata,Banglore,2,Kolkata_Banglore,6,3,860,0.9914448613738105,-0.13052619222005138,-0.7372773368101242,0.6755902076156601,0.0,10118
Vistara,Chennai,Kolkata,0,Chennai_Kolkata,5,5,140,-0.9978589232386035,-0.06540312923014362,-0.8549118706729468,0.5187732581605211,0.0,11982
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,5,5,810,0.9914448613738104,0.1305261922200517,-0.9659258262890682,0.25881904510252113,0.0,13029
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,3,335,-0.30070579950427384,0.9537169507482267,0.0,1.0,0.0,10262
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,3,515,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,7363
SpiceJet,Mumbai,Hyderabad,0,Mumbai_Hyderabad,6,5,90,-0.32143946530316186,0.9469301294951056,0.0,1.0,0.0,1965
IndiGo,Delhi,Cochin,1,Delhi_Cochin,5,0,275,0.9153114791194472,-0.40274668985873713,-0.04361938736533627,-0.9990482215818578,0.0,5054
Vistara,Banglore,Delhi,0,Banglore_Delhi,5,4,170,0.13052619222005157,-0.9914448613738104,-0.5735764363510458,-0.819152044288992,0.0,4668
Air India,Banglore,Delhi,1,Banglore_Delhi,3,4,1405,0.13052619222005157,0.9914448613738104,-0.0218148850345609,0.9997620270799091,0.0,12599
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,3,695,-0.30070579950427384,0.9537169507482267,0.0,1.0,0.0,7832
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,5,6,155,0.9396926207859083,0.3420201433256688,0.9469301294951057,-0.3214394653031616,0.0,4804
SpiceJet,Banglore,Delhi,0,Banglore_Delhi,5,3,175,-0.6755902076156605,0.7372773368101239,0.0,1.0,0.0,4423
Air Asia,Kolkata,Banglore,0,Kolkata_Banglore,4,5,150,-0.8767267557075079,0.48098876891938736,-0.40274668985873824,0.9153114791194467,0.0,3807
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,6,5,175,0.21643961393810318,-0.9762960071199333,-0.5187732581605212,-0.8549118706729467,0.0,8016
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,5,520,0.4226182617406995,-0.9063077870366499,-0.9659258262890682,0.25881904510252113,0.0,11789
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,3,1425,-0.9469301294951057,0.3214394653031615,0.0,1.0,0.0,14714
SpiceJet,Delhi,Cochin,1,Delhi_Cochin,5,2,380,-0.8314696123025448,-0.555570233019603,-0.48098876891938774,0.8767267557075077,0.0,7947
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,3,1390,-0.3624380382837015,-0.9320078692827986,0.0,1.0,0.0,11150
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,6,5,165,-0.8064446042674829,0.591309648363582,-0.21643961393810288,0.9762960071199334,0.0,4804
SpiceJet,Mumbai,Hyderabad,0,Mumbai_Hyderabad,3,5,85,-0.32143946530316186,0.9469301294951056,0.0,1.0,0.0,3603
IndiGo,Delhi,Cochin,1,Delhi_Cochin,3,3,985,0.6755902076156604,-0.737277336810124,0.0,1.0,0.0,8765
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,2,1480,-0.8064446042674829,0.591309648363582,0.0,1.0,0.0,12121
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,3,5,1475,-0.9978589232386036,0.06540312923014237,0.0,1.0,0.0,14053
IndiGo,Delhi,Cochin,1,Delhi_Cochin,3,3,305,-0.7933533402912352,0.6087614290087205,0.0,1.0,0.0,6232
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,2,735,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,8529
IndiGo,Banglore,Delhi,1,Banglore_Delhi,3,4,295,-0.4226182617406993,-0.90630778703665,-0.9883615104677607,0.15212338618991678,0.0,7166
Air India,Delhi,Cochin,2,Delhi_Cochin,3,6,1305,-0.6087614290087209,0.7933533402912349,0.0,1.0,0.0,12287
IndiGo,Banglore,Delhi,0,Banglore_Delhi,4,2,175,-0.9713420698132614,0.23768589232617307,-0.5372996083468242,0.8433914458128855,0.0,4823
Air India,Banglore,Delhi,1,Banglore_Delhi,3,4,1015,0.9990482215818578,0.04361938736533623,-0.32143946530316186,0.9469301294951056,0.0,14069
Jet Airways,Mumbai,Hyderabad,0,Mumbai_Hyderabad,6,2,85,0.9600498543859287,-0.2798290140309919,0.7933533402912352,-0.6087614290087207,0.0,8040
SpiceJet,Kolkata,Banglore,0,Kolkata_Banglore,5,5,150,-0.9762960071199334,-0.21643961393810282,-0.9063077870366499,0.4226182617406996,0.0,4174
IndiGo,Chennai,Kolkata,0,Chennai_Kolkata,6,6,145,0.10886687485196457,-0.9940563382223196,-0.5000000000000001,-0.8660254037844386,0.0,3858
IndiGo,Mumbai,Hyderabad,0,Mumbai_Hyderabad,3,4,90,0.6087614290087207,0.7933533402912352,0.8660254037844386,0.5000000000000001,0.0,16000
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,4,1,155,-0.8191520442889918,0.573576436351046,-0.27982901403099325,0.9600498543859284,0.0,4488
Air India,Kolkata,Banglore,2,Kolkata_Banglore,5,0,1440,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,14298
Air India,Kolkata,Banglore,2,Kolkata_Banglore,5,1,1210,0.6259234721840592,-0.7798844830928816,0.0,1.0,0.0,11432
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,3,585,-0.9713420698132614,0.23768589232617307,0.0,1.0,0.0,13374
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,2,680,0.9238795325112867,-0.3826834323650897,-0.9762960071199335,0.21643961393810246,0.0,15411
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,3,480,-0.25881904510252035,-0.9659258262890684,-0.7071067811865477,0.7071067811865474,0.0,7408
Air India,Mumbai,Hyderabad,0,Mumbai_Hyderabad,5,6,90,-0.4809887689193874,-0.8767267557075078,-0.7798844830928819,-0.625923472184059,0.0,3100
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,3,1415,-0.25881904510252035,-0.9659258262890684,0.0,1.0,0.0,10262
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,6,800,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,11841
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,5,2,185,-0.9713420698132614,0.23768589232617307,-0.5000000000000004,0.8660254037844384,0.0,4030
Air India,Delhi,Cochin,1,Delhi_Cochin,6,5,1420,0.5555702330196022,-0.8314696123025453,0.0,1.0,0.0,8372
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,5,910,0.4226182617406995,-0.9063077870366499,0.0,1.0,0.0,6795
Air India,Delhi,Cochin,0,Delhi_Cochin,3,3,180,-0.5372996083468236,-0.8433914458128858,-0.9762960071199334,-0.21643961393810282,0.0,5674
Air India,Kolkata,Banglore,2,Kolkata_Banglore,4,0,1345,0.9659258262890683,-0.25881904510252085,0.0,1.0,0.0,12219
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,3,480,-0.25881904510252035,-0.9659258262890684,-0.7071067811865477,0.7071067811865474,0.0,13062
Air Asia,Kolkata,Banglore,1,Kolkata_Banglore,5,2,720,-0.3420201433256686,0.9396926207859084,0.0,1.0,0.0,5192
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,3,810,0.9914448613738104,0.1305261922200517,-0.9659258262890682,0.25881904510252113,0.0,13292
Jet Airways,Mumbai,Hyderabad,1,Mumbai_Hyderabad,3,1,405,0.5372996083468238,-0.8433914458128857,-0.9320078692827984,-0.3624380382837018,0.0,20120
Air India,Banglore,Delhi,1,Banglore_Delhi,3,3,770,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,6955
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,5,630,0.7518398074789774,-0.6593458151000688,-0.9469301294951057,0.3214394653031615,0.0,8476
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,3,450,-0.7223639620597561,0.691513055782269,0.0,1.0,0.0,12373
IndiGo,Banglore,Delhi,0,Banglore_Delhi,6,5,170,-0.25881904510252035,-0.9659258262890684,-0.8433914458128855,-0.5372996083468242,0.0,3943
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,3,1280,-0.5187732581605212,-0.8549118706729467,0.0,1.0,0.0,7832
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,3,630,0.7933533402912352,-0.6087614290087207,-0.9659258262890682,0.25881904510252113,0.0,11200
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,4,1425,0.08715574274765864,-0.9961946980917455,0.0,1.0,0.0,25735
IndiGo,Chennai,Kolkata,0,Chennai_Kolkata,5,2,145,0.10886687485196457,-0.9940563382223196,-0.5000000000000001,-0.8660254037844386,0.0,4332
IndiGo,Banglore,Delhi,0,Banglore_Delhi,4,6,170,-0.8660254037844386,0.5000000000000001,-0.30070579950427384,0.9537169507482267,0.0,4823
Air Asia,Delhi,Cochin,1,Delhi_Cochin,6,3,330,0.8767267557075078,-0.48098876891938747,-0.3624380382837015,-0.9320078692827986,0.0,6152
GoAir,Banglore,Delhi,0,Banglore_Delhi,5,6,175,0.8968727415326884,-0.44228869021900113,0.3420201433256689,-0.9396926207859083,0.0,3898
Air Asia,Kolkata,Banglore,1,Kolkata_Banglore,5,4,220,0.9762960071199334,-0.2164396139381028,0.3826834323650899,-0.9238795325112867,0.0,5162
Vistara,Delhi,Cochin,0,Delhi_Cochin,4,2,190,1.0,6.123233995736766e-17,0.6755902076156604,-0.737277336810124,0.0,6216
Vistara,Chennai,Kolkata,0,Chennai_Kolkata,6,2,140,-0.9978589232386035,-0.06540312923014362,-0.8549118706729468,0.5187732581605211,0.0,11982
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,3,1595,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,10844
IndiGo,Banglore,Delhi,0,Banglore_Delhi,6,1,170,0.4617486132350339,-0.8870108331782217,-0.25881904510252035,-0.9659258262890684,0.0,3943
Air India,Delhi,Cochin,2,Delhi_Cochin,3,5,1305,-0.6087614290087209,0.7933533402912349,0.0,1.0,0.0,11762
IndiGo,Delhi,Cochin,1,Delhi_Cochin,3,6,305,-0.7933533402912352,0.6087614290087205,0.0,1.0,0.0,8258
SpiceJet,Banglore,Delhi,0,Banglore_Delhi,5,1,175,-0.6755902076156605,0.7372773368101239,0.0,1.0,0.0,3625
Vistara,Kolkata,Banglore,1,Kolkata_Banglore,5,5,1065,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,9187
Jet Airways,Mumbai,Hyderabad,0,Mumbai_Hyderabad,5,1,90,0.4226182617406995,-0.9063077870366499,0.04361938736533607,-0.9990482215818578,0.0,8040
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,5,300,-0.8660254037844384,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,0.0,6593
Air India,Kolkata,Banglore,2,Kolkata_Banglore,6,3,1830,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,9626
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,5,810,0.9914448613738104,0.1305261922200517,-0.9659258262890682,0.25881904510252113,0.0,10368
Air India,Kolkata,Banglore,0,Kolkata_Banglore,3,1,155,-0.7518398074789778,0.6593458151000684,-0.17364817766693127,0.9848077530122079,0.0,4435
Air India,Kolkata,Banglore,1,Kolkata_Banglore,5,2,745,0.6259234721840592,-0.7798844830928816,-0.5372996083468242,0.8433914458128855,0.0,8366
Air Asia,Kolkata,Banglore,0,Kolkata_Banglore,5,2,150,-0.30070579950427384,0.9537169507482267,0.0,1.0,0.0,4107
Jet Airways Business,Banglore,Delhi,1,Banglore_Delhi,3,4,400,0.9978589232386035,0.06540312923014305,-0.10886687485196476,-0.9940563382223196,0.0,62427
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,6,420,-0.5000000000000001,-0.8660254037844386,-0.7071067811865477,0.7071067811865474,0.0,13587
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,1,800,-0.6259234721840596,0.7798844830928813,0.0,1.0,0.0,13817
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,4,0,300,-0.5000000000000001,-0.8660254037844386,-0.9659258262890682,0.25881904510252113,0.0,5177
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,3,6,1260,-0.6755902076156605,0.7372773368101239,0.0,1.0,0.0,10031
IndiGo,Banglore,Delhi,1,Banglore_Delhi,3,4,300,-0.5913096483635824,-0.8064446042674825,-0.9320078692827986,0.36243803828370147,0.0,9165
IndiGo,Mumbai,Hyderabad,0,Mumbai_Hyderabad,6,2,90,-0.9600498543859287,0.279829014030992,-0.7798844830928816,0.6259234721840593,0.0,2754
Air India,Kolkata,Banglore,0,Kolkata_Banglore,6,3,155,-0.7518398074789778,0.6593458151000684,-0.17364817766693127,0.9848077530122079,0.0,4145
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,5,455,0.7798844830928818,-0.6259234721840591,-0.8870108331782215,-0.46174861323503436,0.0,6442
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,4,450,0.9978589232386035,0.06540312923014305,-0.3214394653031611,-0.9469301294951058,0.0,9134
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,3,480,-0.25881904510252035,-0.9659258262890684,-0.7071067811865477,0.7071067811865474,0.0,8073
Jet Airways,Mumbai,Hyderabad,0,Mumbai_Hyderabad,6,5,85,0.9600498543859287,-0.2798290140309919,0.7933533402912352,-0.6087614290087207,0.0,5678
Air India,Delhi,Cochin,2,Delhi_Cochin,6,2,1220,-0.27982901403099203,-0.9600498543859287,0.0,1.0,0.0,10975
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,0,705,0.9238795325112867,-0.3826834323650897,-0.9469301294951057,0.3214394653031615,0.0,9736
SpiceJet,Chennai,Kolkata,0,Chennai_Kolkata,5,0,135,0.819152044288992,-0.5735764363510458,0.36243803828370175,-0.9320078692827984,0.0,3597
Air India,Delhi,Cochin,1,Delhi_Cochin,6,3,1420,0.5555702330196022,-0.8314696123025453,0.0,1.0,0.0,7952
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,3,4,165,0.5913096483635826,-0.8064446042674824,-0.08715574274765794,-0.9961946980917455,0.0,6565
Vistara,Banglore,Delhi,0,Banglore_Delhi,5,5,155,-0.9659258262890683,-0.25881904510252063,-0.9153114791194472,0.402746689858737,0.0,4878
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,6,975,0.6593458151000686,-0.7518398074789776,0.0,1.0,0.0,6628
Air India,Delhi,Cochin,3,Delhi_Cochin,6,3,2280,0.9807852804032304,0.19509032201612833,0.0,1.0,0.0,10703
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,3,750,-0.25881904510252035,-0.9659258262890684,0.0,1.0,0.0,13377
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,5,330,0.9600498543859287,-0.2798290140309919,-0.15212338618991642,-0.9883615104677608,0.0,16079
IndiGo,Delhi,Cochin,0,Delhi_Cochin,3,2,195,0.9940563382223196,0.10886687485196474,0.7372773368101241,-0.6755902076156602,0.0,4729
Multiple carriers,Delhi,Cochin,2,Delhi_Cochin,3,5,485,-0.3214394653031611,-0.9469301294951058,-0.6427876096865396,0.7660444431189778,0.0,11560
Air India,Banglore,Delhi,2,Banglore_Delhi,3,6,1545,0.7372773368101241,-0.6755902076156602,0.0,1.0,0.0,12358
IndiGo,Delhi,Cochin,1,Delhi_Cochin,3,2,940,0.984807753012208,-0.1736481776669303,-0.4226182617407,0.9063077870366497,0.0,6442
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,5,1320,-0.6259234721840587,-0.779884483092882,0.0,1.0,0.0,13376
Jet Airways,Kolkata,Banglore,2,Kolkata_Banglore,6,3,1495,0.9914448613738105,-0.13052619222005138,0.0,1.0,0.0,10118
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,2,390,-0.9659258262890682,0.25881904510252113,0.0,1.0,0.0,9424
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,3,630,0.7518398074789774,-0.6593458151000688,-0.9469301294951057,0.3214394653031615,0.0,8266
SpiceJet,Kolkata,Banglore,0,Kolkata_Banglore,5,4,155,0.9713420698132614,-0.237685892326173,0.6087614290087204,-0.7933533402912353,0.0,3873
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,3,6,1660,-0.8968727415326885,0.442288690219001,0.0,1.0,0.0,10031
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,4,4,155,-0.4422886902190014,0.8968727415326883,0.0,1.0,0.0,4174
IndiGo,Banglore,Delhi,1,Banglore_Delhi,3,4,300,-0.9153114791194472,0.402746689858737,0.0,1.0,0.0,10509
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,2,930,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,7198
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,3,1210,-0.30070579950427384,0.9537169507482267,0.0,1.0,0.0,14714
IndiGo,Banglore,Delhi,0,Banglore_Delhi,3,6,170,-0.4226182617407,0.9063077870366497,0.0,1.0,0.0,7648
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,3,2,440,0.13052619222005157,-0.9914448613738104,-0.9762960071199335,0.21643961393810246,0.0,17024
Air India,Kolkata,Banglore,0,Kolkata_Banglore,5,5,150,-0.5555702330196023,-0.8314696123025452,-0.9469301294951056,-0.3214394653031618,0.0,6245
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,3,6,440,0.13052619222005157,-0.9914448613738104,-0.9762960071199335,0.21643961393810246,0.0,18550
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,5,1025,-0.9713420698132614,0.23768589232617307,0.0,1.0,0.0,10844
Air India,Mumbai,Hyderabad,0,Mumbai_Hyderabad,6,5,80,-0.6915130557822692,0.7223639620597557,-0.40274668985873824,0.9153114791194467,0.0,3100
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,5,4,1195,-0.2376858923261735,0.9713420698132613,0.0,1.0,0.0,15129
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,5,1,185,-0.9713420698132614,0.23768589232617307,-0.5000000000000004,0.8660254037844384,0.0,7229
SpiceJet,Banglore,Delhi,0,Banglore_Delhi,3,6,175,0.5913096483635826,-0.8064446042674824,-0.13052619222005132,-0.9914448613738105,0.0,7648
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,0,420,-0.5000000000000001,-0.8660254037844386,-0.7071067811865477,0.7071067811865474,0.0,7153
Air Asia,Kolkata,Banglore,0,Kolkata_Banglore,4,5,150,-0.8767267557075079,0.48098876891938736,-0.40274668985873824,0.9153114791194467,0.0,4409
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,0,1620,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,10262
